#{"t_start": 1750701228.3349602, "env_id": "None"}
r,l,t
-30.14862,300,6498.726245
-30.149956,300,6498.726337
-30.149576,300,6498.726352
-30.149426,300,6498.726361
-30.148254,300,6511.982731
-30.149925,300,6511.982823
-30.149357,300,6511.982839
-30.149693,300,6511.982849
-30.149773,300,6524.917376
-30.149904,300,6524.917535
-30.145193,300,6524.917552
-30.14905,300,6524.917563
-30.149744,300,6538.357531
-30.148386,300,6538.357686
-30.148914,300,6538.357704
-30.14899,300,6538.357715
-30.148708,300,6551.255604
-30.148973,300,6551.255707
-30.149353,300,6551.255724
-30.14971,300,6551.255734
-30.14954,300,6563.572768
-30.148693,300,6563.572902
-30.149807,300,6563.572919
-30.149939,300,6563.57293
-30.14898,300,6576.945239
-30.149948,300,6576.945343
-30.149822,300,6576.945359
-30.148598,300,6576.945368
-30.149323,300,6589.564686
-30.14924,300,6589.564783
-30.150023,300,6589.5648
-30.149849,300,6589.564811
-30.149778,300,6602.603068
-30.149755,300,6602.603189
-30.148348,300,6602.603207
-30.147686,300,6602.603218
-30.149754,300,6616.633461
-30.149334,300,6616.633567
-30.149664,300,6616.633585
-30.148483,300,6616.633597
-30.149553,300,6630.050776
-30.149523,300,6630.050877
-30.149494,300,6630.050893
-30.149405,300,6630.050903
-30.149784,300,6642.656675
-30.149658,300,6642.656801
-30.148964,300,6642.656819
-30.14825,300,6642.65683
-30.149319,300,6654.317102
-30.149242,300,6654.317178
-30.149376,300,6654.317191
-30.149092,300,6654.317216
-30.14946,300,6666.942531
-30.149815,300,6666.942637
-30.15005,300,6666.942664
-30.148699,300,6666.942678
-30.149458,300,6680.607929
-30.149622,300,6680.608025
-30.14757,300,6680.60804
-30.148167,300,6680.608049
-30.148903,300,6693.467832
-30.149908,300,6693.467913
-30.147894,300,6693.467927
-30.149967,300,6693.467937
-30.149456,300,6706.953537
-30.149755,300,6706.953617
-30.149902,300,6706.953631
-30.149664,300,6706.95364
-30.148941,300,6719.726206
-30.1497,300,6719.726301
-30.149807,300,6719.726316
-30.149048,300,6719.726326
-30.149815,300,6732.387236
-30.149254,300,6732.387321
-30.149628,300,6732.387336
-30.149984,300,6732.387345
-30.149744,300,6745.2018
-30.149582,300,6745.201891
-30.149881,300,6745.201907
-30.149496,300,6745.201917
-30.149717,300,6758.064563
-30.149672,300,6758.064687
-30.149853,300,6758.064704
-30.149784,300,6758.064724
-30.148905,300,6771.105853
-30.149912,300,6771.105927
-30.149637,300,6771.105941
-30.149813,300,6771.105949
-30.148346,300,6784.203609
-30.149706,300,6784.203737
-30.149645,300,6784.203755
-30.148684,300,6784.203766
-30.149038,300,6797.185098
-30.149662,300,6797.185268
-30.148716,300,6797.185285
-30.149343,300,6797.185296
-30.14986,300,6810.956951
-30.149633,300,6810.957146
-30.149403,300,6810.957166
-30.149933,300,6810.957178
-30.149645,300,6825.430176
-30.149378,300,6825.430285
-30.149906,300,6825.430303
-30.14941,300,6825.430316
-30.149399,300,6840.310855
-30.149797,300,6840.310934
-30.149899,300,6840.310951
-30.150055,300,6840.310963
-30.14926,300,6855.001681
-30.149956,300,6855.001809
-30.149944,300,6855.001829
-30.149683,300,6855.00184
-30.149332,300,6869.477046
-30.149239,300,6869.477173
-30.149418,300,6869.477193
-30.149666,300,6869.477224
-30.149784,300,6884.025522
-30.149694,300,6884.025628
-30.150026,300,6884.025651
-30.149637,300,6884.025665
-30.149752,300,6898.573786
-30.149899,300,6898.573882
-30.149765,300,6898.5739
-30.149872,300,6898.573911
-30.149607,300,6913.451691
-30.147919,300,6913.451801
-30.149914,300,6913.451819
-30.149933,300,6913.451829
-30.149721,300,6928.120273
-30.149967,300,6928.120407
-30.149908,300,6928.120444
-30.149939,300,6928.120456
-30.149738,300,6945.237476
-30.149426,300,6945.237563
-30.149864,300,6945.237578
-30.149868,300,6945.237587
-30.14983,300,6959.847677
-30.149881,300,6959.847804
-30.149906,300,6959.847825
-30.149128,300,6959.847837
-30.149698,300,6973.838978
-30.149685,300,6973.839118
-30.149845,300,6973.839141
-30.149714,300,6973.839173
-30.149868,300,6988.666427
-30.148943,300,6988.666504
-30.149202,300,6988.666525
-30.149925,300,6988.66654
-30.14972,300,7002.95268
-30.149948,300,7002.952771
-30.149918,300,7002.952787
-30.148968,300,7002.9528
-30.14987,300,7017.333636
-30.14994,300,7017.333745
-30.149895,300,7017.333766
-30.149752,300,7017.333777
-30.14973,300,7031.394524
-30.149595,300,7031.394619
-30.149385,300,7031.394635
-30.149086,300,7031.394645
-30.149084,300,7045.651135
-30.14967,300,7045.651239
-30.149864,300,7045.651254
-30.149418,300,7045.651281
-30.14927,300,7060.303307
-30.148935,300,7060.303401
-30.149757,300,7060.303426
-30.147053,300,7060.303435
-30.149845,300,7074.582881
-30.148657,300,7074.582998
-30.149628,300,7074.583015
-30.14995,300,7074.583025
-30.149696,300,7087.829283
-30.149836,300,7087.829418
-30.14801,300,7087.829437
-30.149628,300,7087.829448
-30.149605,300,7101.053673
-30.15003,300,7101.053789
-30.14979,300,7101.053805
-30.149881,300,7101.053815
-30.149607,300,7114.598593
-30.149515,300,7114.598683
-30.14935,300,7114.598699
-30.149025,300,7114.598709
-30.14975,300,7128.914075
-30.149357,300,7128.914221
-30.149908,300,7128.914242
-30.149874,300,7128.914253
-30.149857,300,7143.504961
-30.149387,300,7143.505075
-30.148323,300,7143.50509
-30.14909,300,7143.505101
-30.149858,300,7157.988783
-30.149744,300,7157.989133
-30.149694,300,7157.990182
-30.149675,300,7157.990228
-30.148994,300,7172.461587
-30.14935,300,7172.461706
-30.149704,300,7172.461726
-30.149858,300,7172.46174
-30.14866,300,7189.366435
-30.149757,300,7189.366591
-30.14979,300,7189.366613
-30.15002,300,7189.366627
-30.149776,300,7203.832086
-30.149416,300,7203.832179
-30.149862,300,7203.832202
-30.14717,300,7203.832219
-30.14977,300,7218.204478
-30.150019,300,7218.204585
-30.14976,300,7218.204603
-30.149937,300,7218.204617
-30.149752,300,7232.704309
-30.149876,300,7232.704459
-30.149876,300,7232.704479
-30.149384,300,7232.70449
-30.148993,300,7247.54988
-30.150042,300,7247.550054
-30.14913,300,7247.550072
-30.149681,300,7247.550084
-30.14897,300,7261.460609
-30.149311,300,7261.460734
-30.149706,300,7261.460749
-30.149878,300,7261.460759
-30.14978,300,7274.471902
-30.149885,300,7274.471987
-30.150045,300,7274.472003
-30.14946,300,7274.472011
-30.149494,300,7287.022869
-30.149963,300,7287.023134
-30.149948,300,7287.024244
-30.14991,300,7287.025236
-30.149767,300,7299.328094
-30.149656,300,7299.328215
-30.149796,300,7299.328233
-30.14969,300,7299.328244
-30.149754,300,7312.063369
-30.149044,300,7312.063488
-30.14967,300,7312.063503
-30.149868,300,7312.063514
-30.149748,300,7325.139905
-30.14981,300,7325.140051
-30.148834,300,7325.140068
-30.149866,300,7325.140079
-30.149708,300,7337.963523
-30.149689,300,7337.963614
-30.149685,300,7337.963629
-30.150043,300,7337.963639
-30.149593,300,7350.508868
-30.148937,300,7350.508949
-30.148623,300,7350.508962
-30.148668,300,7350.508972
-30.14922,300,7363.459325
-30.149675,300,7363.459459
-30.15007,300,7363.459477
-30.149899,300,7363.459488
-30.149563,300,7376.087026
-30.149828,300,7376.087127
-30.149801,300,7376.087144
-30.149672,300,7376.087155
-30.14962,300,7389.119156
-30.149698,300,7389.119241
-30.149746,300,7389.119258
-30.14797,300,7389.119269
-30.149612,300,7404.33222
-30.149923,300,7404.332319
-30.148548,300,7404.332334
-30.149902,300,7404.332343
-30.149311,300,7417.477108
-30.149593,300,7417.477214
-30.149382,300,7417.47723
-30.149845,300,7417.477241
-30.14974,300,7430.682473
-30.149641,300,7430.68257
-30.149693,300,7430.682587
-30.149578,300,7430.682598
-30.149729,300,7443.847427
-30.14988,300,7443.847553
-30.149624,300,7443.84757
-30.149633,300,7443.84758
-30.14969,300,7456.153021
-30.149876,300,7456.153288
-30.149853,300,7456.153317
-30.14961,300,7456.153328
-30.149345,300,7469.070022
-30.149733,300,7469.070118
-30.149698,300,7469.070135
-30.14956,300,7469.070145
-30.149323,300,7482.303855
-30.150053,300,7482.303931
-30.150002,300,7482.303944
-30.149721,300,7482.303953
-30.149038,300,7495.200977
-30.149689,300,7495.201106
-30.150053,300,7495.201123
-30.149076,300,7495.201133
-30.148626,300,7507.949689
-30.15005,300,7507.949812
-30.15002,300,7507.949827
-30.149382,300,7507.949836
-30.149261,300,7520.711639
-30.149902,300,7520.711742
-30.14994,300,7520.711756
-30.149107,300,7520.711784
-30.149767,300,7533.304703
-30.149567,300,7533.304807
-30.149988,300,7533.304823
-30.14978,300,7533.304834
-30.149345,300,7546.21653
-30.14985,300,7546.216626
-30.149818,300,7546.216643
-30.149656,300,7546.216654
-30.148624,300,7559.405163
-30.14993,300,7559.40527
-30.149748,300,7559.405288
-30.148338,300,7559.4053
-30.149742,300,7572.106532
-30.14823,300,7572.106636
-30.149044,300,7572.106653
-30.149364,300,7572.106664
-30.14928,300,7585.090569
-30.149878,300,7585.090667
-30.149342,300,7585.090683
-30.149643,300,7585.090695
-30.1496,300,7597.664762
-30.149672,300,7597.665035
-30.149939,300,7597.666042
-30.149601,300,7597.66607
-30.14976,300,7610.688983
-30.149973,300,7610.689079
-30.14985,300,7610.689094
-30.148935,300,7610.689103
-30.149595,300,7625.16595
-30.149652,300,7625.166031
-30.149906,300,7625.166045
-30.148264,300,7625.166055
-30.14933,300,7638.24733
-30.149906,300,7638.247468
-30.150036,300,7638.247492
-30.149666,300,7638.247506
-30.149605,300,7650.558361
-30.149775,300,7650.558506
-30.149864,300,7650.558521
-30.149664,300,7650.55853
-30.149605,300,7663.407926
-30.149902,300,7663.408006
-30.148327,300,7663.40802
-30.150082,300,7663.40803
-30.149733,300,7676.64534
-30.149881,300,7676.645476
-30.15007,300,7676.645496
-30.150007,300,7676.645507
-30.14817,300,7689.538316
-30.149933,300,7689.538408
-30.14966,300,7689.538423
-30.149887,300,7689.53844
-30.149647,300,7702.521744
-30.149307,300,7702.521847
-30.14987,300,7702.521863
-30.149035,300,7702.521891
-30.14973,300,7715.049092
-30.149979,300,7715.049184
-30.14943,300,7715.0492
-30.148905,300,7715.049211
-30.149288,300,7727.82637
-30.14941,300,7727.826517
-30.149715,300,7727.826534
-30.149902,300,7727.826562
-30.149881,300,7740.584946
-30.149675,300,7740.585039
-30.149862,300,7740.585056
-30.149834,300,7740.585067
-30.149797,300,7753.599583
-30.149889,300,7753.599684
-30.14988,300,7753.5997
-30.149843,300,7753.599711
-30.149693,300,7766.192468
-30.1494,300,7766.192545
-30.150068,300,7766.192559
-30.149887,300,7766.192578
-30.149904,300,7777.883088
-30.149714,300,7777.883171
-30.150028,300,7777.883184
-30.14977,300,7777.883193
-30.146126,300,7790.77883
-30.149246,300,7790.778908
-30.149036,300,7790.778923
-30.149908,300,7790.778932
-30.149544,300,7803.287498
-30.149687,300,7803.287602
-30.149914,300,7803.28762
-30.14976,300,7803.287632
-30.149443,300,7815.688915
-30.150053,300,7815.688992
-30.149622,300,7815.689005
-30.149765,300,7815.689014
-30.149588,300,7828.253121
-30.148586,300,7828.253226
-30.149921,300,7828.253241
-30.149912,300,7828.253268
-30.149733,300,7843.229804
-30.150066,300,7843.229898
-30.149042,300,7843.229915
-30.149899,300,7843.229926
-30.1495,300,7855.68849
-30.149813,300,7855.688569
-30.149902,300,7855.688582
-30.15006,300,7855.688591
-30.149647,300,7868.333676
-30.148748,300,7868.333804
-30.149734,300,7868.33382
-30.149977,300,7868.333832
-30.149588,300,7880.684564
-30.149906,300,7880.684662
-30.147104,300,7880.684677
-30.149866,300,7880.684687
-30.149147,300,7893.795842
-30.149841,300,7893.795947
-30.149471,300,7893.795963
-30.149307,300,7893.795991
-30.149649,300,7906.560994
-30.14831,300,7906.561118
-30.149637,300,7906.561133
-30.149923,300,7906.561142
-30.149853,300,7919.065648
-30.148987,300,7919.065751
-30.14989,300,7919.065768
-30.149643,300,7919.065778
-30.147861,300,7931.949298
-30.149384,300,7931.949471
-30.14872,300,7931.94949
-30.149847,300,7931.949501
-30.149593,300,7944.813621
-30.148298,300,7944.813709
-30.149887,300,7944.813722
-30.149862,300,7944.813731
-30.149647,300,7957.294546
-30.149702,300,7957.294631
-30.149765,300,7957.294646
-30.150015,300,7957.294656
-30.149555,300,7969.939958
-30.149931,300,7969.940054
-30.149939,300,7969.94007
-30.149384,300,7969.940081
-30.149618,300,7983.098865
-30.146645,300,7983.098968
-30.149712,300,7983.098983
-30.149796,300,7983.098992
-30.14919,300,7995.794504
-30.149162,300,7995.794575
-30.149897,300,7995.794589
-30.149734,300,7995.794598
-30.14923,300,8007.878993
-30.149954,300,8007.879096
-30.149614,300,8007.879112
-30.14973,300,8007.879121
-30.149773,300,8020.338169
-30.149649,300,8020.338273
-30.149805,300,8020.338301
-30.148561,300,8020.338311
-30.14965,300,8032.803561
-30.14991,300,8032.803667
-30.149406,300,8032.803683
-30.149975,300,8032.803694
-30.149117,300,8048.604857
-30.149431,300,8048.604964
-30.149765,300,8048.604981
-30.149319,300,8048.604992
-30.149292,300,8061.278257
-30.149538,300,8061.278352
-30.149847,300,8061.278369
-30.149761,300,8061.278379
-30.14905,300,8074.154925
-30.148853,300,8074.155032
-30.148338,300,8074.155048
-30.14982,300,8074.155058
-30.149273,300,8087.480601
-30.14976,300,8087.480683
-30.149485,300,8087.480697
-30.149822,300,8087.480706
-30.149147,300,8100.129121
-30.149754,300,8100.129236
-30.149208,300,8100.129252
-30.149307,300,8100.129262
-30.149315,300,8113.264899
-30.14957,300,8113.265018
-30.14857,300,8113.265035
-30.149607,300,8113.265046
-30.148664,300,8126.314101
-30.149345,300,8126.314204
-30.149467,300,8126.314219
-30.149063,300,8126.314229
-30.149487,300,8139.259217
-30.148178,300,8139.259305
-30.147915,300,8139.259323
-30.149385,300,8139.259334
-30.14748,300,8152.651955
-30.14951,300,8152.652087
-30.148827,300,8152.652105
-30.148418,300,8152.652115
-30.148418,300,8165.264471
-30.148808,300,8165.264543
-30.14946,300,8165.264557
-30.147495,300,8165.264565
-30.149408,300,8178.2701
-30.149544,300,8178.270195
-30.149727,300,8178.27021
-30.147007,300,8178.27022
-30.149385,300,8191.51291
-30.14775,300,8191.513009
-30.149487,300,8191.513026
-30.149164,300,8191.513036
-30.147814,300,8204.299819
-30.149174,300,8204.29992
-30.14913,300,8204.299937
-30.14929,300,8204.299948
-30.148365,300,8216.763172
-30.149103,300,8216.763356
-30.148796,300,8216.763374
-30.146214,300,8216.7634
-30.146326,300,8229.222172
-30.148405,300,8229.222279
-30.148075,300,8229.222294
-30.147837,300,8229.222304
-30.14812,300,8242.049616
-30.147251,300,8242.049702
-30.148611,300,8242.049715
-30.148556,300,8242.049734
-30.148,300,8255.179484
-30.149246,300,8255.179561
-30.14726,300,8255.179575
-30.147358,300,8255.179584
-30.146431,300,8270.307032
-30.149338,300,8270.307125
-30.148813,300,8270.30714
-30.149471,300,8270.30715
-30.147993,300,8283.185898
-30.145924,300,8283.185996
-30.148695,300,8283.186011
-30.148375,300,8283.18602
-30.148998,300,8295.674872
-30.148876,300,8295.674978
-30.149418,300,8295.674993
-30.149351,300,8295.675002
-30.148811,300,8308.77174
-30.149067,300,8308.771818
-30.148838,300,8308.771834
-30.149298,300,8308.771843
-30.149073,300,8321.183172
-30.148064,300,8321.18326
-30.14908,300,8321.183295
-30.149454,300,8321.183305
-30.148859,300,8333.913721
-30.149714,300,8333.913839
-30.14622,300,8333.913853
-30.14967,300,8333.913862
-30.14939,300,8346.239646
-30.148975,300,8346.239743
-30.149641,300,8346.239758
-30.149736,300,8346.239767
-30.149586,300,8359.277346
-30.14975,300,8359.277521
-30.149551,300,8359.27754
-30.149712,300,8359.277551
-30.149569,300,8371.943487
-30.149536,300,8371.943564
-30.149582,300,8371.943578
-30.14971,300,8371.943603
-30.149294,300,8384.374752
-30.148832,300,8384.374825
-30.147728,300,8384.374839
-30.147984,300,8384.374849
-30.148756,300,8397.134783
-30.149696,300,8397.134891
-30.148142,300,8397.134908
-30.147875,300,8397.134918
-30.149033,300,8409.711787
-30.148857,300,8409.711879
-30.149033,300,8409.711897
-30.149405,300,8409.711909
-30.149557,300,8422.374869
-30.149683,300,8422.37498
-30.149914,300,8422.374996
-30.149277,300,8422.375006
-30.149487,300,8435.598953
-30.149736,300,8435.59904
-30.149624,300,8435.599065
-30.149572,300,8435.599074
-30.149118,300,8448.456669
-30.148718,300,8448.456775
-30.147705,300,8448.456791
-30.14942,300,8448.456801
-30.149284,300,8460.982177
-30.149021,300,8460.982268
-30.149298,300,8460.982284
-30.148966,300,8460.982294
-30.147465,300,8473.84536
-30.149776,300,8473.845461
-30.149866,300,8473.845477
-30.149357,300,8473.845486
-30.149576,300,8488.757275
-30.149973,300,8488.757418
-30.14933,300,8488.757435
-30.149855,300,8488.757445
-30.149065,300,8501.366554
-30.149292,300,8501.366654
-30.149565,300,8501.366668
-30.148447,300,8501.366678
-30.149193,300,8514.040031
-30.149054,300,8514.040126
-30.149302,300,8514.040142
-30.147768,300,8514.040153
-30.14909,300,8526.521127
-30.149382,300,8526.521226
-30.148428,300,8526.521242
-30.149162,300,8526.521253
-30.14908,300,8539.607061
-30.149136,300,8539.607375
-30.148514,300,8539.608569
-30.149384,300,8539.609563
-30.14924,300,8552.607176
-30.148514,300,8552.607268
-30.14944,300,8552.607284
-30.149166,300,8552.607294
-30.149002,300,8565.659368
-30.149288,300,8565.65946
-30.149267,300,8565.659474
-30.149088,300,8565.659483
-30.148901,300,8578.808331
-30.147657,300,8578.808434
-30.148634,300,8578.80846
-30.148777,300,8578.808471
-30.148352,300,8592.116801
-30.149292,300,8592.116905
-30.149303,300,8592.116924
-30.14878,300,8592.116936
-30.14909,300,8604.659228
-30.149374,300,8604.659332
-30.149147,300,8604.659356
-30.148968,300,8604.659365
-30.14943,300,8617.296672
-30.14941,300,8617.296748
-30.149578,300,8617.296763
-30.148867,300,8617.296772
-30.149057,300,8630.086096
-30.146004,300,8630.086172
-30.149002,300,8630.086186
-30.146019,300,8630.086195
-30.14832,300,8642.43774
-30.149029,300,8642.437815
-30.148989,300,8642.437829
-30.148022,300,8642.437838
-30.148142,300,8655.078944
-30.147484,300,8655.079023
-30.148043,300,8655.079038
-30.14731,300,8655.079048
-30.146534,300,8667.577143
-30.147038,300,8667.577233
-30.14537,300,8667.577255
-30.146992,300,8667.577269
-30.148573,300,8680.776656
-30.148714,300,8680.77675
-30.147709,300,8680.776764
-30.148636,300,8680.776775
-30.14902,300,8696.075135
-30.149158,300,8696.075464
-30.1487,300,8696.076543
-30.148907,300,8696.077524
-30.14799,300,8709.13342
-30.14928,300,8709.133543
-30.149235,300,8709.133559
-30.149317,300,8709.13357
-30.148561,300,8721.615645
-30.149033,300,8721.615721
-30.149027,300,8721.615735
-30.149176,300,8721.615756
-30.14929,300,8734.445075
-30.14901,300,8734.445204
-30.149107,300,8734.445221
-30.144749,300,8734.445233
-30.147644,300,8747.696196
-30.14809,300,8747.696307
-30.147923,300,8747.696323
-30.14814,300,8747.696334
-30.147903,300,8759.989123
-30.148895,300,8759.989217
-30.14799,300,8759.989243
-30.14836,300,8759.989253
-30.149006,300,8772.572487
-30.149422,300,8772.572658
-30.149263,300,8772.572676
-30.149063,300,8772.572688
-30.149078,300,8785.509884
-30.14946,300,8785.509979
-30.149422,300,8785.509993
-30.148527,300,8785.510002
-30.148417,300,8798.622608
-30.148716,300,8798.622697
-30.148592,300,8798.622712
-30.148558,300,8798.622722
-30.148676,300,8811.699776
-30.148224,300,8811.699879
-30.146446,300,8811.699896
-30.148996,300,8811.699906
-30.147871,300,8824.414863
-30.14759,300,8824.414961
-30.148706,300,8824.414976
-30.148825,300,8824.414986
-30.148766,300,8837.476327
-30.149078,300,8837.47648
-30.146816,300,8837.476501
-30.148624,300,8837.476529
-30.14905,300,8850.474724
-30.149012,300,8850.474802
-30.148815,300,8850.474816
-30.14897,300,8850.474825
-30.148289,300,8862.858558
-30.148968,300,8862.85863
-30.148956,300,8862.858644
-30.147984,300,8862.858654
-30.148762,300,8875.375813
-30.148426,300,8875.375885
-30.148638,300,8875.375898
-30.148468,300,8875.375907
-30.149132,300,8888.224305
-30.149021,300,8888.224424
-30.149464,300,8888.224451
-30.148031,300,8888.224461
-30.149277,300,8901.283775
-30.149075,300,8901.283865
-30.149158,300,8901.283881
-30.14959,300,8901.28389
-30.148577,300,8917.179447
-30.1486,300,8917.179528
-30.148315,300,8917.179542
-30.149017,300,8917.179553
-30.147575,300,8929.770591
-30.148796,300,8929.770675
-30.148846,300,8929.770691
-30.148645,300,8929.770701
-30.148834,300,8942.79237
-30.148497,300,8942.792537
-30.14954,300,8942.792567
-30.148863,300,8942.792583
-30.148891,300,8955.843579
-30.14884,300,8955.843648
-30.149147,300,8955.843663
-30.148308,300,8955.843671
-30.14768,300,8968.53657
-30.149303,300,8968.536641
-30.149057,300,8968.536656
-30.148657,300,8968.536666
-30.14833,300,8981.119297
-30.14872,300,8981.119416
-30.148403,300,8981.119442
-30.148207,300,8981.119453
-30.148943,300,8994.31484
-30.149244,300,8994.315003
-30.148813,300,8994.315024
-30.149197,300,8994.315054
-30.148325,300,9007.089251
-30.14939,300,9007.08936
-30.149147,300,9007.089377
-30.147844,300,9007.089402
-30.145548,300,9020.272011
-30.149061,300,9020.272094
-30.148388,300,9020.272108
-30.14928,300,9020.272118
-30.1478,300,9033.19708
-30.14851,300,9033.197192
-30.148611,300,9033.197209
-30.148214,300,9033.19722
-30.148573,300,9045.897105
-30.14866,300,9045.897198
-30.148396,300,9045.897213
-30.148417,300,9045.897223
-30.149128,300,9058.730807
-30.149174,300,9058.730899
-30.149616,300,9058.730914
-30.148159,300,9058.730925
-30.148743,300,9071.587598
-30.1492,300,9071.587719
-30.149183,300,9071.587734
-30.148739,300,9071.587744
-30.147367,300,9084.722299
-30.149044,300,9084.722411
-30.148777,300,9084.722438
-30.149223,300,9084.722448
-30.148333,300,9097.487881
-30.149412,300,9097.487959
-30.148052,300,9097.487974
-30.14917,300,9097.487984
-30.14911,300,9110.15783
-30.14736,300,9110.157907
-30.148886,300,9110.157921
-30.149353,300,9110.15793
-30.149,300,9123.043263
-30.148956,300,9123.043396
-30.149134,300,9123.043413
-30.1477,300,9123.04343
-30.148664,300,9138.217947
-30.14928,300,9138.218049
-30.14744,300,9138.218065
-30.14906,300,9138.218093
-30.14826,300,9150.805677
-30.147526,300,9150.805753
-30.148401,300,9150.805767
-30.14767,300,9150.805777
-30.148067,300,9163.667127
-30.147816,300,9163.667256
-30.148083,300,9163.667271
-30.147903,300,9163.667298
-30.147099,300,9176.750295
-30.147179,300,9176.750377
-30.14756,300,9176.750404
-30.147482,300,9176.750422
-30.148045,300,9188.780021
-30.14739,300,9188.780125
-30.147966,300,9188.78015
-30.148264,300,9188.780161
-30.148335,300,9200.618358
-30.147888,300,9200.618482
-30.146505,300,9200.618497
-30.147127,300,9200.618518
-30.145018,300,9213.816164
-30.148216,300,9213.816273
-30.148495,300,9213.816302
-30.148577,300,9213.816323
-30.14717,300,9226.926732
-30.147816,300,9226.926809
-30.148323,300,9226.926823
-30.147173,300,9226.926833
-30.148167,300,9238.169128
-30.147017,300,9238.169209
-30.146812,300,9238.169222
-30.148178,300,9238.169232
-30.147554,300,9249.193747
-30.148191,300,9249.193823
-30.147903,300,9249.193837
-30.147053,300,9249.193847
-30.14708,300,9260.167206
-30.146158,300,9260.167287
-30.147419,300,9260.167302
-30.143469,300,9260.167312
-30.14681,300,9271.11708
-30.146593,300,9271.117155
-30.146837,300,9271.11717
-30.147455,300,9271.117179
-30.146734,300,9283.163426
-30.147627,300,9283.163527
-30.14719,300,9283.163542
-30.14365,300,9283.163553
-30.145563,300,9294.484186
-30.14749,300,9294.484262
-30.147131,300,9294.484276
-30.146858,300,9294.484285
-30.145916,300,9306.43604
-30.144306,300,9306.436117
-30.146252,300,9306.436131
-30.14659,300,9306.43614
-30.146782,300,9317.754488
-30.14586,300,9317.754578
-30.146675,300,9317.754592
-30.146988,300,9317.754602
-30.147726,300,9331.726618
-30.147476,300,9331.726724
-30.146431,300,9331.726741
-30.147743,300,9331.726752
-30.14754,300,9343.320737
-30.146969,300,9343.32085
-30.147453,300,9343.320879
-30.148304,300,9343.320893
-30.142876,300,9355.475049
-30.146814,300,9355.47517
-30.147038,300,9355.475189
-30.141483,300,9355.475199
-30.146872,300,9367.755599
-30.146235,300,9367.755682
-30.146519,300,9367.755697
-30.14711,300,9367.755706
-30.144554,300,9378.758027
-30.146091,300,9378.758116
-30.144705,300,9378.758131
-30.14402,300,9378.75814
-30.145258,300,9390.090582
-30.145742,300,9390.090676
-30.145906,300,9390.090693
-30.146118,300,9390.090703
-30.145699,300,9402.009834
-30.146801,300,9402.009919
-30.14693,300,9402.009933
-30.145596,300,9402.009943
-30.146957,300,9413.233347
-30.147034,300,9413.23344
-30.147165,300,9413.233456
-30.146946,300,9413.233465
-30.14762,300,9425.15047
-30.14724,300,9425.150575
-30.147474,300,9425.15059
-30.147676,300,9425.150599
-30.146645,300,9437.129295
-30.144403,300,9437.129416
-30.146544,300,9437.129435
-30.146524,300,9437.129445
-30.146254,300,9449.39477
-30.14645,300,9449.39487
-30.147053,300,9449.394885
-30.147114,300,9449.394895
-30.146622,300,9462.199947
-30.147156,300,9462.200067
-30.147701,300,9462.200084
-30.145184,300,9462.200096
-30.146187,300,9473.785786
-30.146055,300,9473.785887
-30.147429,300,9473.7859
-30.147423,300,9473.785909
-30.146694,300,9486.07276
-30.142826,300,9486.072852
-30.144886,300,9486.072867
-30.146717,300,9486.072876
-30.146397,300,9497.479924
-30.146503,300,9497.479999
-30.146656,300,9497.480013
-30.146614,300,9497.480023
-30.144758,300,9509.413708
-30.145374,300,9509.413783
-30.14628,300,9509.413797
-30.146223,300,9509.413806
-30.146172,300,9520.5908
-30.144161,300,9520.590896
-30.146574,300,9520.590913
-30.146626,300,9520.590924
-30.144861,300,9535.01528
-30.14582,300,9535.015377
-30.146378,300,9535.015411
-30.143232,300,9535.015422
-30.144285,300,9547.764173
-30.146168,300,9547.764307
-30.145653,300,9547.764324
-30.141115,300,9547.764334
-30.147217,300,9560.289478
-30.147903,300,9560.289586
-30.146862,300,9560.289602
-30.14756,300,9560.289612
-30.146772,300,9572.35543
-30.147984,300,9572.355521
-30.148016,300,9572.355536
-30.147001,300,9572.355546
-30.146334,300,9584.390771
-30.14608,300,9584.390862
-30.145723,300,9584.390876
-30.146309,300,9584.390886
-30.145,300,9596.206261
-30.14632,300,9596.206351
-30.14734,300,9596.206366
-30.143059,300,9596.206376
-30.145222,300,9608.044802
-30.147593,300,9608.044958
-30.146603,300,9608.044987
-30.145704,300,9608.044997
-30.14576,300,9620.045189
-30.14716,300,9620.045268
-30.14722,300,9620.045282
-30.14685,300,9620.045291
-30.147657,300,9631.143055
-30.147715,300,9631.143143
-30.147732,300,9631.143158
-30.147713,300,9631.143167
-30.14794,300,9642.992907
-30.147999,300,9642.993025
-30.148077,300,9642.99304
-30.14821,300,9642.993057
-30.148573,300,9654.730981
-30.148193,300,9654.731096
-30.147879,300,9654.731113
-30.148676,300,9654.731123
-30.148596,300,9666.575999
-30.14827,300,9666.576067
-30.148327,300,9666.576082
-30.148739,300,9666.576091
-30.148676,300,9678.476719
-30.148987,300,9678.476828
-30.14889,300,9678.476842
-30.148735,300,9678.476851
-30.147734,300,9689.757885
-30.14877,300,9689.757968
-30.148888,300,9689.757986
-30.14719,300,9689.757996
-30.148554,300,9701.543859
-30.147772,300,9701.543937
-30.14892,300,9701.543955
-30.148579,300,9701.543964
-30.148699,300,9713.843459
-30.148796,300,9713.843558
-30.148918,300,9713.843573
-30.149315,300,9713.843583
-30.148928,300,9726.297596
